508,121.82989238,25.038038,台北市信義區林口街榕樹下肉圓
509,121.81514718,25.033718,台北市信義區信義路五段7號(台北101)
510,121.81516894,25.033194,台北市信義區信義路五段7號85樓
511,121.8281183,25.03613,台北市信義區信義路六段99號
512,121.80187906,25.034406,台北市大安區信義路四段199巷18號
513,121.803229707,25.0330107,台北市大安區信義路四段236號2樓
514,121.81601434,25.028434,台北市信義區莊敬路391巷7號
515,121.816248969,25.0271969,台北市信義區莊敬路406號
516,121.817881209,25.0284209,台北市信義區莊敬路423巷8弄14號
518,121.829506429,25.0363229,台北市信義區福德街18號
519,121.78028297,25.111997,台北市士林區士東路100號(士東市場一樓88攤)
520,121.78028297,25.111997,台北市士林區士東路100號2樓(士東市場2樓245攤)
521,121.77612818,25.086918,台北市士林區大東路11-3號
522,121.77604673,25.088373,台北市士林區大東路16號之8(佐丹奴前)
523,121.77643109,25.089109,台北市士林區大南路31號
524,121.77580961,25.089261,台北市士林區大南路49號
525,121.77582874,25.089374,台北市士林區大南路50號(士林夜市廟口旁)
526,121.77725037,25.089437,台北市士林區小東街38號
527,121.7753954,25.08954,台北市士林區大南路84號(媽祖廟口左側)
528,121.7749247,25.08977,台北市士林區大西路5號
530,121.78428659,25.124659,台北市士林區中山北路七段180號
531,121.78266171,25.120171,台北市士林區中山北路七段38巷七號
