id,lon,lat,"address"
341,121.535,25.0337,"台北市大安區信義路大安路口(信維市場)"
342,121.55,25.0334,"台北市大安區信義路四段149號"
343,121.537,25.0404,"台北市大安區建國南路一段188號"
344,121.537,25.0351,"台北市大安區建國南路一段324號"
345,121.56,25.0498,"台北市松山區光復北路11巷54號"
346,121.528,25.0224,"台北市大安區師大路111號"
348,121.529,25.0247,"台北市大安區師大路39巷11號"
349,121.529,25.0245,"台北市大安區師大路39巷14號"
350,121.529,25.0247,"台北市大安區師大路39巷15號"
351,121.529,25.0245,"台北市大安區師大路39巷24號"
353,121.529,25.0243,"台北市大安區師大路49巷3-1號"
354,121.529,25.0242,"台北市大安區師大路49巷8號"
357,121.529,25.025,"台北市大安區泰順街26巷51號"
358,121.53,25.0256,"台北市大安區泰順街2巷42號"
359,121.538,25.0105,"台北市大安區羅斯福路四段136巷1弄11號"
362,121.556,25.0274,"台北市大安區基隆路二段162之4號"
363,121.555,25.0275,"台北市大安區通化街171巷40號"
364,121.553,25.0259,"台北市大安區通化街263號"
365,121.554,25.031,"台北市大安區通化街36之一號"
366,121.555,25.0301,"台北市大安區臨江街87之12"
367,121.554,25.0306,"台北市大安區通化街56號"
369,121.554,25.0304,"台北市大安區通化街65號"
372,121.545,25.0437,"台北市大安區復興南路一段107巷5弄9號"
373,121.543,25.043,"台北市大安區復興南路一段126巷6號"
374,121.543,25.0411,"台北市大安區復興南路一段180號"
375,121.544,25.0359,"台北市大安區復興南路一段267號"
376,121.549,25.0437,"台北市大安區敦化南路一段157號2樓"
377,121.548,25.0437,"台北市大安區\\1一敦化南路一段160巷19號"
378,121.549,25.0432,"台北市大安區敦化南路一段173號"
380,121.551,25.0424,"台北市大安區敦化南路一段187巷42號"
381,121.55,25.0405,"台北市大安區敦化南路一段233巷23號"
382,121.547,25.0406,"台北市大安區敦化南路一段236巷17號"
383,121.547,25.0405,"台北市大安區敦化南路一段236巷36號"
384,121.529,25.0315,"台北市大安區愛國東路105號"
385,121.534,25.0202,"台北市大安區新生南路三段58之2號"
386,121.534,25.019,"台北市大安區新生南路三段82號"
388,121.54,25.0267,"台北市大安區瑞安街145號"
389,121.539,25.0281,"台北市大安區瑞安街244巷53號"
392,121.529,25.025,"台北市大安區龍泉街24號"
